"Año","Trimestre","Provincia","Velocidad","Accesos"
"2022","1","Córdoba","9","12.013"
"2022","1","Córdoba","10","2.198"
"2022","1","Córdoba","12","88"
"2022","1","Córdoba","1,2","12.691"
"2022","1","Córdoba","14","35"
"2022","1","Córdoba","15","11"
"2022","1","Córdoba","16","25.064"
"2022","1","Córdoba","17","134"
"2022","1","Córdoba","19","4.073"
"2022","1","Córdoba","2,2","9.450"
"2022","1","Córdoba","25","2"
"2022","1","Córdoba","2,5","26"
"2022","1","Córdoba","26","35"
"2022","1","Córdoba","0,26","13.104"
"2022","1","Córdoba","31","6.299"
"2022","1","Córdoba","3,2","44.630"
"2022","1","Córdoba","3,5","6"
"2022","1","Córdoba","36","8"
"2022","1","Córdoba","0,38","2"
"2022","1","Córdoba","41","485"
"2022","1","Córdoba","4,5","14.055"
"2022","1","Córdoba","0,51","88"
"2022","1","Córdoba","61","5.080"
"2022","1","Córdoba","6,4","84.061"
"2022","1","Córdoba","6,7","154"
"2022","1","Córdoba","71","2"
"2022","1","Córdoba","7,5","2.570"
"2022","1","Córdoba","0,75","10"
"2022","1","Córdoba","77","12"
"2022","1","Córdoba","10,1","109.215"
"2022","1","Córdoba","122","223"
"2022","1","Córdoba","12,3","15.722"
"2022","1","Córdoba","145","1"
"2022","1","Córdoba","155","16"
"2022","1","Córdoba","203","319"
"2022","1","Córdoba","20,5","28.840"
"2022","1","Córdoba","234","1"
"2022","1","Córdoba","25,1","28.685"
"2022","1","Córdoba","25,5","1"
"2022","1","Córdoba","320","25.894"
"2022","1","Córdoba","450","54"
"2022","1","Córdoba","50,1","348.330"
"2022","1","Córdoba","520","21"
"2022","1","Córdoba","768","1"
"2022","1","Córdoba","900","1"
"2022","1","Córdoba","100,1","196.442"
"2022","1","Córdoba","1024","2"
"2022","1","Córdoba","25,11","5"
"2022","1","Corrientes","1","118"
"2022","1","Corrientes","4","480"
"2022","1","Corrientes","6","1.558"
"2022","1","Corrientes","9","2.921"
"2022","1","Corrientes","1,2","3.911"
"2022","1","Corrientes","16","1.696"
"2022","1","Corrientes","17","1.108"
"2022","1","Corrientes","19","236"
"2022","1","Corrientes","2,2","2.959"
"2022","1","Corrientes","0,26","7.094"
"2022","1","Corrientes","31","9.204"
"2022","1","Corrientes","3,2","7.587"
"2022","1","Corrientes","34","1"
"2022","1","Corrientes","4,5","1.688"
"2022","1","Corrientes","0,51","10"
"2022","1","Corrientes","6,4","10.291"
"2022","1","Corrientes","0,75","57"
"2022","1","Corrientes","10,1","22.744"
"2022","1","Corrientes","12,3","187"
"2022","1","Corrientes","20,5","23.850"
"2022","1","Corrientes","25,1","1.262"
"2022","1","Corrientes","320","3.100"
"2022","1","Corrientes","50,1","20.296"
"2022","1","Corrientes","100,1","20.220"
"2022","1","Entre Ríos","1","113"
"2022","1","Entre Ríos","4","390"
"2022","1","Entre Ríos","6","5.015"
"2022","1","Entre Ríos","9","1.541"
"2022","1","Entre Ríos","10","3"
"2022","1","Entre Ríos","1,2","5.632"
"2022","1","Entre Ríos","16","3.669"
"2022","1","Entre Ríos","17","1"
"2022","1","Entre Ríos","19","839"
"2022","1","Entre Ríos","2,2","4.656"
"2022","1","Entre Ríos","0,26","16.750"
"2022","1","Entre Ríos","31","17.566"
"2022","1","Entre Ríos","3,2","11.535"
"2022","1","Entre Ríos","0,38","1"
"2022","1","Entre Ríos","4,5","2.393"
"2022","1","Entre Ríos","0,51","20"
"2022","1","Entre Ríos","6,4","26.086"
"2022","1","Entre Ríos","7,5","1.117"
"2022","1","Entre Ríos","0,75","86"
"2022","1","Entre Ríos","10,1","46.959"
"2022","1","Entre Ríos","12,3","4.369"
"2022","1","Entre Ríos","155","1"
"2022","1","Entre Ríos","20,5","33.416"
"2022","1","Entre Ríos","25,1","4.030"
"2022","1","Entre Ríos","320","4.140"
"2022","1","Entre Ríos","50,1","44.247"
"2022","1","Entre Ríos","100,1","33.351"
"2022","1","Formosa","6","2.959"
"2022","1","Formosa","9","88"
"2022","1","Formosa","1,2","448"
"2022","1","Formosa","16","572"
"2022","1","Formosa","19","228"
"2022","1","Formosa","2,2","1.951"
"2022","1","Formosa","0,26","588"
"2022","1","Formosa","31","324"
"2022","1","Formosa","3,2","10.028"
"2022","1","Formosa","36","5"
"2022","1","Formosa","41","8"
"2022","1","Formosa","4,5","3.291"
"2022","1","Formosa","0,51","49"
"2022","1","Formosa","6,4","5.884"
"2022","1","Formosa","7,5","26"
"2022","1","Formosa","0,75","48"
"2022","1","Formosa","10,1","6.831"
"2022","1","Formosa","12,3","331"
"2022","1","Formosa","20,5","5.482"
"2022","1","Formosa","25,1","396"
"2022","1","Formosa","320","914"
"2022","1","Formosa","50,1","7.268"
"2022","1","Formosa","100,1","6.829"
"2022","1","Jujuy","6","4.736"
"2022","1","Jujuy","9","999"
"2022","1","Jujuy","1,2","1.761"
"2022","1","Jujuy","16","526"
"2022","1","Jujuy","19","4"
"2022","1","Jujuy","2,2","3.996"
"2022","1","Jujuy","0,26","2.442"
"2022","1","Jujuy","27","26"
"2022","1","Jujuy","31","191"
"2022","1","Jujuy","3,2","5.432"
"2022","1","Jujuy","4,5","2.858"
"2022","1","Jujuy","0,51","26"
"2022","1","Jujuy","6,4","5.119"
"2022","1","Jujuy","7,5","10"
"2022","1","Jujuy","0,75","32"
"2022","1","Jujuy","86","1"
"2022","1","Jujuy","10,1","15.312"
"2022","1","Jujuy","12,3","23.223"
"2022","1","Jujuy","203","1"
"2022","1","Jujuy","20,5","14.170"
"2022","1","Jujuy","25,1","359"
"2022","1","Jujuy","320","502"
"2022","1","Jujuy","50,1","27.838"
"2022","1","Jujuy","520","200"
"2022","1","Jujuy","100,1","6.745"
"2022","1","La Pampa","1","476"
"2022","1","La Pampa","2","185"
"2022","1","La Pampa","4","2.460"
"2022","1","La Pampa","6","2.432"
"2022","1","La Pampa","9","1.751"
"2022","1","La Pampa","1,2","1.747"
"2022","1","La Pampa","16","7.002"
"2022","1","La Pampa","19","2"
"2022","1","La Pampa","2,2","3.700"
"2022","1","La Pampa","0,26","2.833"
"2022","1","La Pampa","31","5.135"
"2022","1","La Pampa","3,2","7.930"
"2022","1","La Pampa","0,38","1"
"2022","1","La Pampa","4,5","3.412"
"2022","1","La Pampa","0,51","239"
"2022","1","La Pampa","61","54"
"2022","1","La Pampa","6,4","42.693"
"2022","1","La Pampa","7,5","118"
"2022","1","La Pampa","0,75","61"
"2022","1","La Pampa","10,1","8.000"
"2022","1","La Pampa","120","3"
"2022","1","La Pampa","122","33"
"2022","1","La Pampa","12,3","14"
"2022","1","La Pampa","20,5","5.026"
"2022","1","La Pampa","25,1","121"
"2022","1","La Pampa","320","11"
"2022","1","La Pampa","50,1","12.719"
"2022","1","La Pampa","100,1","1.574"
"2022","1","La Rioja","6","162"
"2022","1","La Rioja","9","85"
"2022","1","La Rioja","12","22"
"2022","1","La Rioja","1,2","778"
"2022","1","La Rioja","16","525"
"2022","1","La Rioja","2,2","6"
"2022","1","La Rioja","25","873"
"2022","1","La Rioja","31","4.517"
"2022","1","La Rioja","3,2","958"
"2022","1","La Rioja","4,5","2"
"2022","1","La Rioja","0,51","9"
"2022","1","La Rioja","6,4","2.448"
"2022","1","La Rioja","0,75","9"
"2022","1","La Rioja","10,1","4.607"
"2022","1","La Rioja","12,3","15.379"
"2022","1","La Rioja","203","137"
"2022","1","La Rioja","20,5","7.698"
"2022","1","La Rioja","25,1","257"
"2022","1","La Rioja","320","358"
"2022","1","La Rioja","50,1","35.483"
"2022","1","La Rioja","100,1","9.990"
"2022","1","Mendoza","1","1.135"
"2022","1","Mendoza","2","1.348"
"2022","1","Mendoza","4","15.731"
"2022","1","Mendoza","6","903"
"2022","1","Mendoza","9","14.094"
"2022","1","Mendoza","10","1.736"
"2022","1","Mendoza","1,2","2.220"
"2022","1","Mendoza","16","22.543"
"2022","1","Mendoza","2,2","3.360"
"2022","1","Mendoza","25","13.898"
"2022","1","Mendoza","0,26","3.287"
"2022","1","Mendoza","31","45.551"
"2022","1","Mendoza","3,2","4.996"
"2022","1","Mendoza","37","82"
"2022","1","Mendoza","0,38","1"
"2022","1","Mendoza","41","39"
"2022","1","Mendoza","4,5","1.640"
"2022","1","Mendoza","46","1"
"2022","1","Mendoza","0,51","97"
"2022","1","Mendoza","61","2"
"2022","1","Mendoza","6,4","23.252"
"2022","1","Mendoza","71","2"
"2022","1","Mendoza","7,5","1.708"
"2022","1","Mendoza","0,75","16"
"2022","1","Mendoza","77","1"
"2022","1","Mendoza","91","1"
"2022","1","Mendoza","10,1","8.869"
"2022","1","Mendoza","12,3","44.057"
"2022","1","Mendoza","203","13"
"2022","1","Mendoza","20,5","7.578"
"2022","1","Mendoza","25,1","149"
"2022","1","Mendoza","320","1.548"
"2022","1","Mendoza","450","1"
"2022","1","Mendoza","50,1","41.347"
"2022","1","Mendoza","512","1"
"2022","1","Mendoza","100,1","13.976"
"2022","1","Mendoza","1024","2"
"2022","1","Misiones","4","4"
"2022","1","Misiones","6","4.944"
"2022","1","Misiones","9","48"
"2022","1","Misiones","10","6"
"2022","1","Misiones","12","4"
"2022","1","Misiones","1,2","3.873"
"2022","1","Misiones","15","1"
"2022","1","Misiones","16","2.355"
"2022","1","Misiones","17","1"
"2022","1","Misiones","19","299"
"2022","1","Misiones","2,2","11.079"
"2022","1","Misiones","0,26","8.349"
"2022","1","Misiones","31","14.541"
"2022","1","Misiones","3,2","5.627"
"2022","1","Misiones","41","71"
"2022","1","Misiones","4,5","1.622"
"2022","1","Misiones","46","68"
"2022","1","Misiones","0,51","47"
"2022","1","Misiones","61","19"
"2022","1","Misiones","6,4","12.379"
"2022","1","Misiones","7,5","366"
"2022","1","Misiones","0,75","4"
"2022","1","Misiones","10,1","21.841"
"2022","1","Misiones","12,3","202"
"2022","1","Misiones","203","3.852"
"2022","1","Misiones","20,5","23.993"
"2022","1","Misiones","25,1","1.332"
"2022","1","Misiones","320","2.947"
"2022","1","Misiones","50,1","27.132"
"2022","1","Misiones","100,1","24.502"
"2022","1","Neuquén","1","565"
"2022","1","Neuquén","4","11.122"
"2022","1","Neuquén","6","9.725"
"2022","1","Neuquén","9","7.998"
"2022","1","Neuquén","1,2","558"
"2022","1","Neuquén","15","1"
"2022","1","Neuquén","16","4.627"
"2022","1","Neuquén","19","887"
"2022","1","Neuquén","2,2","1.643"
"2022","1","Neuquén","0,26","7.885"
"2022","1","Neuquén","31","11.796"
"2022","1","Neuquén","3,2","6.957"
"2022","1","Neuquén","41","57"
"2022","1","Neuquén","4,5","1.463"
"2022","1","Neuquén","0,51","65"
"2022","1","Neuquén","6,4","8.946"
"2022","1","Neuquén","65","8"
"2022","1","Neuquén","7,5","276"
"2022","1","Neuquén","0,75","72"
"2022","1","Neuquén","10,1","7.349"
"2022","1","Neuquén","12,3","824"
"2022","1","Neuquén","203","52"
"2022","1","Neuquén","20,5","4.824"
"2022","1","Neuquén","25,1","2.156"
"2022","1","Neuquén","320","4.345"
"2022","1","Neuquén","50,1","33.440"
"2022","1","Neuquén","100,1","22.038"
"2022","1","Río Negro","1","642"
"2022","1","Río Negro","4","9.543"
"2022","1","Río Negro","6","1.901"
"2022","1","Río Negro","9","10.335"
"2022","1","Río Negro","10","7"
"2022","1","Río Negro","12","18"
"2022","1","Río Negro","1,2","741"
"2022","1","Río Negro","16","9.725"
"2022","1","Río Negro","19","668"
"2022","1","Río Negro","2,2","2.951"
"2022","1","Río Negro","0,26","22.652"
"2022","1","Río Negro","31","13.255"
"2022","1","Río Negro","3,2","6.822"
"2022","1","Río Negro","41","126"
"2022","1","Río Negro","4,5","2.944"
"2022","1","Río Negro","0,51","41"
"2022","1","Río Negro","61","104"
"2022","1","Río Negro","6,4","11.404"
"2022","1","Río Negro","0,75","75"
"2022","1","Río Negro","81","60"
"2022","1","Río Negro","10,1","8.517"
"2022","1","Río Negro","120","2"
"2022","1","Río Negro","122","77"
"2022","1","Río Negro","12,3","9.621"
"2022","1","Río Negro","125","34"
"2022","1","Río Negro","155","1"
"2022","1","Río Negro","203","34"
"2022","1","Río Negro","20,5","6.894"
"2022","1","Río Negro","25,1","3.182"
"2022","1","Río Negro","256","8"
"2022","1","Río Negro","320","1.689"
"2022","1","Río Negro","50,1","20.001"
"2022","1","Río Negro","512","4"
"2022","1","Río Negro","540","40"
"2022","1","Río Negro","945","110"
"2022","1","Río Negro","100,1","13.146"
"2022","1","Salta","1","1"
"2022","1","Salta","4","8"
"2022","1","Salta","6","4.422"
"2022","1","Salta","9","41"
"2022","1","Salta","1,2","1.724"
"2022","1","Salta","16","2.300"
"2022","1","Salta","19","7"
"2022","1","Salta","2,2","1.400"
"2022","1","Salta","0,26","6.489"
"2022","1","Salta","31","270"
"2022","1","Salta","3,2","9.484"
"2022","1","Salta","4,5","8.187"
"2022","1","Salta","0,51","41"
"2022","1","Salta","6,4","12.075"
"2022","1","Salta","7,5","323"
"2022","1","Salta","0,75","73"
"2022","1","Salta","10,1","67.882"
"2022","1","Salta","12,3","470"
"2022","1","Salta","20,5","3.536"
"2022","1","Salta","25,1","1.959"
"2022","1","Salta","320","3.603"
"2022","1","Salta","50,1","48.006"
"2022","1","Salta","100,1","25.214"
"2022","1","San Juan","1","965"
"2022","1","San Juan","4","13.672"
"2022","1","San Juan","6","1.653"
"2022","1","San Juan","9","9.999"
"2022","1","San Juan","10","69"
"2022","1","San Juan","1,2","1.304"
"2022","1","San Juan","16","10.443"
"2022","1","San Juan","2,2","1.484"
"2022","1","San Juan","25","960"
"2022","1","San Juan","0,26","2.465"
"2022","1","San Juan","31","10.047"
"2022","1","San Juan","3,2","11.495"
"2022","1","San Juan","41","3"
"2022","1","San Juan","4,5","910"
"2022","1","San Juan","0,51","23"
"2022","1","San Juan","61","1"
"2022","1","San Juan","6,4","3.142"
"2022","1","San Juan","7,5","1.187"
"2022","1","San Juan","0,75","3"
"2022","1","San Juan","10,1","659"
"2022","1","San Juan","12,3","14.270"
"2022","1","San Juan","20,5","431"
"2022","1","San Juan","25,1","811"
"2022","1","San Juan","320","13"
"2022","1","San Juan","50,1","1.771"
"2022","1","San Juan","100,1","398"
"2022","1","San Luis","1","222"
"2022","1","San Luis","4","1.833"
"2022","1","San Luis","6","110"
"2022","1","San Luis","9","2.147"
"2022","1","San Luis","10","1.544"
"2022","1","San Luis","1,2","421"
"2022","1","San Luis","16","1.849"
"2022","1","San Luis","2,2","664"
"2022","1","San Luis","0,26","28.589"
"2022","1","San Luis","31","5"
"2022","1","San Luis","3,2","968"
"2022","1","San Luis","41","1"
"2022","1","San Luis","4,5","310"
"2022","1","San Luis","47","6"
"2022","1","San Luis","0,51","60"
"2022","1","San Luis","6,4","4.402"
"2022","1","San Luis","7,5","127"
"2022","1","San Luis","0,75","1"
"2022","1","San Luis","10,1","19"
"2022","1","San Luis","12,3","7.860"
"2022","1","San Luis","20,5","93"
"2022","1","San Luis","25,1","68.612"
"2022","1","San Luis","100,1","1"
"2022","1","Santa Cruz","1","275"
"2022","1","Santa Cruz","4","2.230"
"2022","1","Santa Cruz","6","1.919"
"2022","1","Santa Cruz","9","2.422"
"2022","1","Santa Cruz","10","18"
"2022","1","Santa Cruz","1,2","6.623"
"2022","1","Santa Cruz","16","4.557"
"2022","1","Santa Cruz","19","940"
"2022","1","Santa Cruz","2,2","2.339"
"2022","1","Santa Cruz","25","450"
"2022","1","Santa Cruz","0,26","485"
"2022","1","Santa Cruz","31","324"
"2022","1","Santa Cruz","3,2","2.871"
"2022","1","Santa Cruz","36","427"
"2022","1","Santa Cruz","0,38","3"
"2022","1","Santa Cruz","41","34"
"2022","1","Santa Cruz","4,5","962"
"2022","1","Santa Cruz","0,51","25"
"2022","1","Santa Cruz","6,4","2.389"
"2022","1","Santa Cruz","7,5","21"
"2022","1","Santa Cruz","0,75","23"
"2022","1","Santa Cruz","77","104"
"2022","1","Santa Cruz","10,1","9.041"
"2022","1","Santa Cruz","12,3","6.567"
"2022","1","Santa Cruz","20,5","213"
"2022","1","Santa Cruz","25,1","1.865"
"2022","1","Santa Cruz","50,1","1.865"
"2022","1","Santa Cruz","100,1","110"
"2022","1","Santa Fe","1","6"
"2022","1","Santa Fe","4","174"
"2022","1","Santa Fe","6","22.022"
"2022","1","Santa Fe","9","12.599"
"2022","1","Santa Fe","10","754"
"2022","1","Santa Fe","1,2","12.429"
"2022","1","Santa Fe","14","135"
"2022","1","Santa Fe","16","16.270"
"2022","1","Santa Fe","17","61"
"2022","1","Santa Fe","19","2.047"
"2022","1","Santa Fe","2,2","9.857"
"2022","1","Santa Fe","25","39"
"2022","1","Santa Fe","0,26","18.444"
"2022","1","Santa Fe","31","30.880"
"2022","1","Santa Fe","3,2","41.360"
"2022","1","Santa Fe","36","9"
"2022","1","Santa Fe","37","18"
"2022","1","Santa Fe","0,38","32"
"2022","1","Santa Fe","39","4"
"2022","1","Santa Fe","41","1.763"
"2022","1","Santa Fe","4,5","4.424"
"2022","1","Santa Fe","46","103"
"2022","1","Santa Fe","0,51","335"
"2022","1","Santa Fe","61","438"
"2022","1","Santa Fe","6,4","65.959"
"2022","1","Santa Fe","7,5","5.762"
"2022","1","Santa Fe","0,75","101"
"2022","1","Santa Fe","81","1.605"
"2022","1","Santa Fe","97","1"
"2022","1","Santa Fe","10,1","189.246"
"2022","1","Santa Fe","122","84"
"2022","1","Santa Fe","12,3","7.886"
"2022","1","Santa Fe","155","768"
"2022","1","Santa Fe","203","116"
"2022","1","Santa Fe","20,5","58.388"
"2022","1","Santa Fe","25,1","27.250"
"2022","1","Santa Fe","320","14.542"
"2022","1","Santa Fe","473","1"
"2022","1","Santa Fe","50,1","198.721"
"2022","1","Santa Fe","768","1"
"2022","1","Santa Fe","100,1","125.845"
"2022","1","Santiago Del Estero","1","908"
"2022","1","Santiago Del Estero","2","307"
"2022","1","Santiago Del Estero","6","384"
"2022","1","Santiago Del Estero","9","12"
"2022","1","Santiago Del Estero","1,2","493"
"2022","1","Santiago Del Estero","16","655"
"2022","1","Santiago Del Estero","2,2","3.308"
"2022","1","Santiago Del Estero","0,26","792"
"2022","1","Santiago Del Estero","31","395"
"2022","1","Santiago Del Estero","3,2","8.448"
"2022","1","Santiago Del Estero","41","36"
"2022","1","Santiago Del Estero","4,5","1.267"
"2022","1","Santiago Del Estero","0,51","39"
"2022","1","Santiago Del Estero","6,4","16.506"
"2022","1","Santiago Del Estero","7,5","1.468"
"2022","1","Santiago Del Estero","0,75","139"
"2022","1","Santiago Del Estero","10,1","59.690"
"2022","1","Santiago Del Estero","12,3","10.211"
"2022","1","Santiago Del Estero","20,5","2.676"
"2022","1","Santiago Del Estero","25,1","454"
"2022","1","Santiago Del Estero","320","347"
"2022","1","Santiago Del Estero","50,1","3.553"
"2022","1","Santiago Del Estero","512","1"
"2022","1","Santiago Del Estero","100,1","4.372"
"2022","1","Tierra Del Fuego","1","381"
"2022","1","Tierra Del Fuego","4","3.980"
"2022","1","Tierra Del Fuego","6","403"
"2022","1","Tierra Del Fuego","9","9.445"
"2022","1","Tierra Del Fuego","10","26"
"2022","1","Tierra Del Fuego","1,2","513"
"2022","1","Tierra Del Fuego","16","6.942"
"2022","1","Tierra Del Fuego","19","227"
"2022","1","Tierra Del Fuego","2,2","1"
"2022","1","Tierra Del Fuego","25","67"
"2022","1","Tierra Del Fuego","0,26","2.421"
"2022","1","Tierra Del Fuego","31","117"
"2022","1","Tierra Del Fuego","3,2","8"
"2022","1","Tierra Del Fuego","36","2"
"2022","1","Tierra Del Fuego","41","10"
"2022","1","Tierra Del Fuego","4,5","2.207"
"2022","1","Tierra Del Fuego","0,51","13"
"2022","1","Tierra Del Fuego","61","47"
"2022","1","Tierra Del Fuego","6,4","6.250"
"2022","1","Tierra Del Fuego","0,75","11"
"2022","1","Tierra Del Fuego","10,1","6.169"
"2022","1","Tierra Del Fuego","12,3","10.791"
